age,job,marital,education,balance,housing,loan,contact,day,month,duration,pdays,poutcome,deposit
51,9,1,1,2937,0,0,1,21,9,30,-1,3,0
36,10,2,2,221,0,0,0,3,3,225,-1,3,0
56,1,1,1,1521,1,1,0,21,9,19,179,1,0
41,9,1,1,102,1,1,2,14,8,387,-1,3,0
57,5,1,1,519,1,0,2,3,6,393,-1,3,0
55,1,1,1,660,0,0,2,5,6,348,-1,3,0
34,4,0,2,500,1,0,2,29,8,399,-1,3,0
32,0,1,1,1661,1,0,0,5,3,76,209,0,0
41,1,2,3,961,1,0,2,29,8,117,-1,3,0
32,0,0,1,-273,1,0,0,5,8,64,-1,3,0
53,4,1,2,7067,0,0,2,6,6,82,-1,3,0
43,1,1,3,285,1,0,0,15,8,22,-1,3,0
27,7,1,1,221,0,1,0,7,5,554,-1,3,0
48,9,2,1,479,0,0,2,20,8,148,-1,3,0
33,7,2,2,1595,1,0,2,26,8,296,-1,3,0
41,4,1,2,65,1,0,2,6,8,524,-1,3,0
33,0,1,2,640,0,0,0,24,5,318,-1,3,0
25,4,2,2,490,0,0,0,7,11,394,-1,3,0
38,4,1,2,1440,0,0,0,11,1,111,-1,3,0
43,6,1,1,918,1,0,2,6,8,193,-1,3,0
56,4,2,2,6507,1,1,0,29,4,134,196,0,0
28,7,1,1,4,1,0,2,27,6,133,-1,3,0
52,6,1,2,2289,1,1,0,21,9,81,-1,3,0
32,4,2,2,131,0,0,2,3,6,267,-1,3,0
33,7,2,1,1852,0,0,1,25,3,371,204,1,0
31,9,2,2,-749,1,1,0,29,5,82,-1,3,0
54,9,1,1,719,1,0,0,2,3,242,264,0,0
36,9,1,1,4613,0,0,0,2,0,320,134,0,0
40,0,2,1,664,0,0,0,19,9,188,121,2,0
32,0,2,2,291,0,0,1,28,4,223,275,1,0
27,8,2,2,24,1,0,0,2,3,344,-1,3,0
42,9,2,1,823,1,0,0,28,4,137,-1,3,0
30,4,1,2,1235,1,0,0,28,5,104,-1,3,0
43,9,2,1,1195,1,0,2,15,8,516,-1,3,0
44,4,1,3,21,0,0,0,24,1,323,-1,3,0
46,9,1,1,363,1,0,0,6,1,209,-1,3,0
36,1,2,1,0,0,0,2,19,6,238,-1,3,0
44,1,2,0,0,1,0,0,24,5,184,-1,3,0
30,4,2,2,136,1,0,2,23,8,152,-1,3,0
34,0,2,1,846,1,0,0,17,0,758,-1,3,0
20,8,2,0,0,0,0,0,1,3,143,91,0,0
31,7,1,1,505,0,0,0,11,5,773,-1,3,0
34,1,1,0,3986,1,0,0,17,0,345,-1,3,0
27,9,2,2,11862,0,0,1,25,8,281,101,2,0
47,4,1,0,145,0,1,2,1,5,163,-1,3,0
56,4,0,2,2037,0,0,0,6,8,160,91,2,0
45,9,0,1,441,1,0,0,2,3,535,-1,3,0
35,1,1,0,105,1,0,2,8,8,369,-1,3,0
32,9,1,1,465,1,0,0,12,8,210,-1,3,0
44,2,1,1,320,1,1,0,5,3,269,234,1,0
38,7,1,1,-762,1,1,2,30,8,408,-1,3,0
32,4,2,2,316,1,0,0,29,4,215,-1,3,0
58,0,1,3,903,0,0,0,28,4,56,-1,3,0
35,4,2,2,123,1,0,2,9,8,83,-1,3,0
40,1,1,1,273,1,0,2,19,6,1082,-1,3,0
36,9,1,1,1345,1,0,2,30,8,231,-1,3,0
52,1,1,1,1027,0,0,0,23,5,59,-1,3,0
35,9,2,1,1855,1,0,2,7,8,138,-1,3,0
38,7,2,1,1315,0,0,2,20,6,23,-1,3,0
43,0,1,1,59,1,0,0,15,5,60,-1,3,0
43,0,1,1,2682,0,0,0,30,5,103,-1,3,0
35,4,1,2,2682,1,0,0,9,5,156,-1,3,0
40,7,1,1,3164,1,0,0,3,0,329,-1,3,0
49,9,0,1,342,0,1,0,19,9,58,-1,3,0
35,7,2,1,1742,1,0,0,31,5,39,-1,3,0
42,9,0,1,-106,1,0,2,29,8,95,-1,3,0
29,10,2,3,67,0,0,0,28,4,330,-1,3,0
26,9,2,1,430,0,0,0,5,3,450,-1,3,0
44,1,2,0,-234,1,1,0,15,8,71,347,0,0
29,4,2,2,0,1,0,0,13,8,155,351,0,0
36,1,1,1,-206,1,0,2,8,8,177,-1,3,0
30,9,2,1,656,0,1,2,4,5,523,-1,3,0
52,5,1,1,603,0,1,2,9,6,79,-1,3,0
55,0,1,1,1102,1,0,2,15,8,126,-1,3,0
30,7,2,1,117,0,0,0,28,4,135,-1,3,0
29,9,2,1,-13,1,0,0,14,8,512,-1,3,0
27,0,2,2,1993,1,0,0,5,8,102,-1,3,0
58,5,0,3,5920,1,0,0,21,9,96,121,0,0
33,7,1,1,881,1,0,2,21,8,67,-1,3,0
48,0,1,1,0,1,0,0,17,5,109,-1,3,0
39,3,1,1,953,0,0,0,30,4,23,232,1,0
55,1,1,0,781,1,0,0,3,3,112,270,0,0
40,1,2,0,1530,1,0,0,20,0,8,315,0,0
33,4,2,2,2667,1,0,0,18,8,57,180,0,0
56,0,1,1,5310,0,0,2,19,6,74,-1,3,0
42,1,1,1,1468,1,0,2,28,8,136,-1,3,0
43,11,1,0,0,1,0,0,9,5,132,-1,3,0
41,4,1,2,144,0,0,0,27,3,123,-1,3,0
58,0,2,1,247,0,1,2,20,6,66,-1,3,0
29,1,1,0,258,1,0,2,26,8,130,-1,3,0
38,4,1,2,595,1,0,0,18,9,70,-1,3,0
49,1,0,1,259,0,0,2,16,8,283,-1,3,0
55,6,1,1,2408,0,0,1,9,0,327,140,0,0
53,4,1,2,1356,1,0,0,5,1,397,93,0,0
56,0,1,1,292,1,0,2,28,8,228,-1,3,0
31,4,2,2,2384,1,0,0,14,0,608,-1,3,0
29,9,2,1,307,1,0,0,3,3,216,-1,3,0
48,0,1,1,292,1,1,0,29,5,164,-1,3,0
43,1,1,0,3131,1,0,2,3,6,441,-1,3,0
29,9,1,1,0,0,0,2,12,8,33,-1,3,0
39,4,2,2,2258,1,0,0,31,5,255,-1,3,0
53,4,1,2,1348,0,1,0,17,5,120,-1,3,0
48,1,1,1,741,1,0,0,16,0,227,-1,3,0
34,4,1,2,0,0,0,0,22,0,176,-1,3,0
52,4,2,2,741,0,0,0,7,1,63,-1,3,0
30,0,1,1,521,1,0,0,19,9,648,-1,3,0
45,2,1,0,5315,1,1,0,15,8,262,-1,3,0
54,4,1,1,1660,0,0,0,20,9,337,-1,3,0
44,6,1,3,163,1,0,0,12,1,44,100,2,0
35,2,1,1,1163,1,0,2,20,8,284,-1,3,0
34,9,2,2,122,0,0,2,27,8,73,-1,3,0
22,8,2,3,1,0,0,1,15,6,263,-1,3,0
65,5,1,0,493,0,0,0,16,10,622,182,0,0
49,4,1,3,0,0,0,0,19,9,99,-1,3,0
38,4,2,3,715,1,0,0,2,0,951,132,0,0
28,9,2,2,558,1,0,0,15,8,300,-1,3,0
33,9,1,2,16992,1,0,2,29,8,58,-1,3,0
34,4,1,2,179,1,0,0,20,9,184,-1,3,0
26,8,2,3,198,0,0,0,5,3,161,-1,3,0
37,1,1,0,152,1,0,0,17,0,252,-1,3,0
40,1,1,0,2805,1,0,0,14,8,173,353,0,0
28,7,2,1,6332,1,0,1,7,8,149,343,0,0
31,9,1,1,2420,1,0,0,19,9,166,-1,3,0
42,4,1,1,580,0,0,0,22,1,67,-1,3,0
34,9,0,1,259,0,0,0,11,1,316,-1,3,0
34,7,1,1,-451,1,1,0,23,5,498,-1,3,0
53,4,1,2,261,0,0,0,19,1,100,-1,3,0
55,2,1,2,323,1,1,0,13,8,200,-1,3,0
51,2,2,2,0,0,0,0,30,4,643,-1,3,0
58,5,1,1,235,0,0,0,27,1,88,-1,3,0
35,1,1,0,526,1,0,0,2,3,914,-1,3,0
35,1,1,0,4366,1,0,2,28,8,173,-1,3,0
31,9,1,2,0,1,1,2,13,8,164,-1,3,0
32,8,1,1,833,1,0,1,2,9,227,164,1,0
59,5,1,0,-13,0,0,0,11,1,77,-1,3,0
50,4,0,2,405,0,0,0,2,0,82,-1,3,0
37,1,1,0,3517,1,0,2,23,8,445,-1,3,0
30,7,1,1,699,1,0,2,29,8,544,-1,3,0
41,1,1,0,943,1,0,2,29,8,242,-1,3,0
43,1,1,0,794,1,0,0,13,8,38,-1,3,0
34,1,1,0,503,1,0,2,26,8,120,-1,3,0
42,4,1,2,-700,1,0,2,14,8,110,-1,3,0
33,4,1,2,644,0,0,0,11,1,99,-1,3,0
26,7,2,1,335,0,0,1,29,4,393,-1,3,0
32,9,2,1,719,1,0,2,28,8,79,-1,3,0
41,4,1,2,-195,0,1,0,20,9,112,-1,3,0
49,9,0,1,972,0,0,0,16,9,104,175,0,0
51,1,1,0,5050,0,1,2,16,6,75,-1,3,0
43,1,1,0,232,0,1,0,15,8,45,-1,3,0
45,7,1,0,2406,1,1,0,20,0,108,-1,3,0
42,2,1,1,324,1,0,0,15,5,528,-1,3,0
37,1,1,1,168,1,0,0,17,0,266,-1,3,0
59,5,1,1,374,0,0,0,29,1,272,-1,3,0
31,7,2,1,658,0,0,0,22,8,100,-1,3,0
22,0,2,1,-1,1,0,2,9,8,136,-1,3,0
30,6,2,1,280,0,0,1,5,8,92,-1,3,0
52,0,0,3,0,0,0,0,26,1,168,-1,3,0
50,6,1,0,0,0,0,0,22,1,125,-1,3,0
34,0,1,1,2064,1,0,2,26,8,165,-1,3,0
30,1,1,1,128,1,0,2,14,8,273,-1,3,0
56,1,1,0,0,1,0,0,17,5,82,-1,3,0
31,9,2,1,863,1,0,0,3,3,146,263,2,0
51,0,1,1,50,0,0,0,26,1,178,-1,3,0
33,7,2,1,187,1,0,0,20,0,168,326,0,0
47,1,1,1,-614,1,0,2,26,8,118,-1,3,0
46,9,1,2,841,1,0,2,6,8,158,-1,3,0
44,7,0,1,206,1,0,0,14,8,78,365,0,0
51,1,1,1,984,1,0,1,7,0,353,-1,3,0
39,9,2,1,201,0,1,2,6,6,148,-1,3,0
41,9,1,2,585,1,0,1,20,0,60,-1,3,0
33,4,2,2,8514,0,0,0,20,1,131,-1,3,0
31,0,1,1,728,1,1,0,15,8,152,352,0,0
60,2,0,1,80,1,0,2,15,8,397,-1,3,0
34,9,1,1,1246,0,0,2,28,8,88,-1,3,0
58,7,1,1,818,0,0,0,22,1,283,-1,3,0
36,0,2,3,1815,0,0,2,5,6,387,-1,3,0
42,9,1,1,0,0,0,0,30,5,351,-1,3,0
44,7,0,1,210,0,1,2,12,8,111,-1,3,0
31,7,1,1,71,1,0,0,17,5,740,-1,3,0
51,1,1,0,1869,0,0,2,17,6,30,-1,3,0
59,0,1,0,1040,0,0,1,31,5,733,-1,3,0
33,0,1,1,920,0,0,0,13,1,111,105,2,0
47,1,1,1,668,1,0,0,4,8,230,354,2,0
43,4,0,2,36,0,0,0,13,3,61,193,0,0
44,3,1,0,-972,1,1,2,16,8,114,-1,3,0
29,0,2,1,382,1,0,2,12,8,460,-1,3,0
30,0,1,1,-170,1,1,2,26,8,130,-1,3,0
43,4,1,3,5172,1,0,2,29,8,57,-1,3,0
53,9,2,2,1,0,0,0,21,1,190,-1,3,0
46,1,1,1,922,1,0,1,18,9,296,-1,3,0
41,4,1,2,3016,1,0,0,14,5,80,-1,3,0
44,1,1,0,0,1,0,0,30,5,83,-1,3,0
38,4,1,2,1101,1,0,1,9,9,43,-1,3,0
43,4,0,2,3578,0,0,0,29,4,376,-1,3,0
41,1,1,0,0,1,1,2,6,8,238,-1,3,0
44,1,1,1,0,1,0,0,21,5,90,-1,3,0
31,1,1,1,-190,1,1,0,8,8,299,-1,3,0
59,6,1,2,185,0,0,0,4,3,283,-1,3,0
30,4,2,2,156,1,0,2,9,6,174,-1,3,0
35,1,1,1,503,1,1,2,9,8,57,-1,3,0
57,5,1,1,485,0,0,0,2,3,79,187,0,0
53,9,0,1,392,1,0,0,28,4,70,245,0,0
35,1,1,1,625,0,0,0,13,8,267,-1,3,0
49,7,1,0,468,0,0,0,5,1,608,-1,3,0
41,4,1,1,280,1,0,0,2,6,88,95,2,0
40,7,1,1,181,1,0,2,16,8,370,-1,3,0
57,0,1,3,1401,0,0,0,21,1,91,-1,3,0
38,4,1,3,1349,1,0,2,6,8,100,-1,3,0
49,7,1,0,5737,1,0,2,29,8,417,-1,3,0
38,4,1,2,1187,1,1,0,2,3,157,-1,3,0
26,0,1,1,5231,0,1,0,17,5,222,-1,3,0
34,0,1,1,3185,1,0,2,13,8,520,-1,3,0
58,4,1,2,3228,0,0,0,19,1,58,-1,3,0
30,7,1,1,80,1,0,2,8,8,185,-1,3,0
52,1,0,0,2800,0,0,2,19,6,149,-1,3,0
30,9,2,2,10,0,0,0,26,1,276,-1,3,0
52,1,1,1,331,0,0,0,8,1,84,-1,3,0
34,2,1,1,223,0,1,0,11,1,103,-1,3,0
33,1,1,0,0,0,0,0,8,8,174,-1,3,0
34,0,1,2,35,1,0,0,15,10,76,69,0,0
23,0,1,1,299,1,0,2,19,6,104,-1,3,0
37,1,1,0,240,1,0,0,11,8,259,370,1,0
59,4,1,3,3534,0,0,0,21,9,216,-1,3,0
42,4,1,2,223,0,0,0,6,1,92,-1,3,0
50,0,0,1,-194,1,0,0,13,0,238,-1,3,0
41,9,0,1,1545,0,1,0,13,1,183,-1,3,0
34,9,2,1,440,1,0,0,6,8,445,345,0,0
57,4,1,0,2538,0,1,1,17,5,485,-1,3,0
52,7,1,3,337,1,0,2,19,8,85,-1,3,0
61,5,1,3,-492,0,1,2,4,5,333,-1,3,0
31,9,2,2,53,0,0,0,28,4,97,-1,3,0
27,8,2,1,91,0,0,1,4,2,157,95,1,0
48,1,2,0,316,0,0,2,5,6,560,-1,3,0
27,4,2,3,3196,0,0,0,9,3,10,-1,3,0
37,1,1,1,2697,1,0,0,20,0,430,-1,3,0
28,8,2,2,3,0,0,0,11,9,135,148,1,0
34,7,1,1,244,0,0,0,4,3,696,-1,3,0
42,7,2,3,410,0,0,0,21,9,34,-1,3,0
39,0,1,1,159,0,0,0,19,9,177,-1,3,0
30,4,1,2,6432,1,0,0,21,9,206,119,1,0
35,1,1,1,-701,1,1,0,7,8,531,-1,3,0
43,3,2,0,24,0,0,0,31,5,35,-1,3,0
33,4,1,2,296,0,0,0,16,5,90,-1,3,0
24,1,2,1,1,1,0,0,11,8,79,-1,3,0
39,9,1,1,1965,1,0,2,2,6,65,-1,3,0
27,9,2,2,501,0,1,1,30,4,370,-1,3,0
50,1,1,1,3558,0,0,0,26,1,84,-1,3,0
30,1,1,1,177,1,0,0,9,0,62,332,0,0
52,9,0,1,204,0,0,0,7,1,134,-1,3,0
30,0,1,1,46,1,0,2,6,8,114,-1,3,0
35,9,0,1,2047,1,0,0,1,10,66,-1,3,0
36,0,2,1,810,1,0,2,17,6,296,-1,3,0
39,4,2,2,1914,0,0,0,18,1,94,-1,3,0
43,0,2,1,56831,0,0,2,15,8,243,-1,3,0
43,0,2,1,386,0,0,0,12,10,242,92,2,0
46,0,1,0,469,1,0,0,2,3,75,264,1,0
33,0,1,2,69,0,1,0,4,8,77,-1,3,0
56,2,1,2,-124,1,0,2,15,8,374,-1,3,0
60,5,1,0,600,0,0,0,19,1,99,-1,3,0
48,4,1,2,3842,0,0,0,1,10,168,122,2,0
31,1,1,1,-720,1,1,2,15,8,112,-1,3,0
36,1,2,1,1127,1,0,0,10,5,455,-1,3,0
24,8,2,1,423,1,0,2,5,8,226,-1,3,0
27,1,1,1,-59,0,1,0,8,5,154,-1,3,0
36,0,1,1,0,1,1,0,11,8,94,-1,3,0
29,9,1,2,1489,1,0,2,28,8,430,-1,3,0
42,6,1,1,0,0,0,0,14,1,277,-1,3,0
44,4,1,2,1451,1,0,0,5,3,80,80,0,0
42,1,1,3,452,1,0,0,17,9,359,-1,3,0
39,2,1,1,283,1,0,2,26,8,126,-1,3,0
45,4,2,2,16,0,0,0,31,5,59,-1,3,0
36,1,1,0,973,1,1,2,23,8,293,-1,3,0
34,1,1,1,1257,1,0,2,26,8,109,-1,3,0
43,9,1,1,-1701,1,0,2,26,8,285,-1,3,0
32,1,2,1,567,1,0,0,7,8,275,342,1,0
38,9,1,2,-1,0,0,0,8,1,188,-1,3,0
29,1,1,1,3310,0,0,0,1,11,367,91,0,0
28,1,1,0,115,1,0,2,28,8,78,-1,3,0
33,4,2,2,321,0,0,0,22,1,227,-1,3,0
43,0,1,1,71,0,0,2,7,8,180,-1,3,0
42,10,0,1,759,0,0,0,28,4,97,169,0,0
33,4,1,2,23,1,1,0,6,3,150,-1,3,0
32,9,2,1,3297,0,0,0,11,1,99,-1,3,0
42,3,2,1,578,0,0,1,28,4,44,-1,3,0
42,3,1,0,4279,1,0,0,22,5,98,-1,3,0
29,1,2,1,234,1,0,0,8,8,139,345,1,0
27,4,2,2,1137,1,0,0,8,8,26,-1,3,0
38,4,2,2,8669,1,0,1,20,0,5,150,0,0
45,2,1,0,488,1,0,1,28,5,90,-1,3,0
32,4,2,2,1077,0,0,0,5,1,200,717,0,0
33,9,1,1,4790,1,0,0,20,0,137,272,0,0
48,9,1,1,256,1,0,2,29,8,150,-1,3,0
53,1,1,1,974,1,0,2,26,8,197,-1,3,0
23,9,2,3,231,1,0,0,7,8,560,367,1,0
41,1,1,1,196,1,0,2,13,8,488,-1,3,0
41,0,2,1,2002,1,0,0,15,8,172,350,0,0
50,7,1,2,218,1,0,2,9,8,388,-1,3,0
28,1,2,1,1011,1,0,0,20,0,204,-1,3,0
54,5,0,1,2761,0,0,0,16,5,771,-1,3,0
38,7,0,0,92,1,1,2,29,8,118,-1,3,0
27,6,1,2,10005,1,0,0,14,0,163,271,0,0
54,4,1,2,1168,0,0,1,4,8,150,-1,3,0
28,7,2,1,168,1,0,0,7,8,128,-1,3,0
32,9,2,2,1710,1,0,0,15,8,439,175,1,0
39,7,1,1,207,0,0,2,6,6,78,-1,3,0
29,9,2,1,18,0,0,0,3,3,206,-1,3,0
46,0,2,3,306,1,0,0,11,8,289,-1,3,0
37,2,1,0,8,1,1,0,16,5,46,-1,3,0
30,4,1,2,-250,1,0,2,20,6,11,-1,3,0
41,1,1,1,449,1,1,0,12,8,313,-1,3,0
39,10,1,1,1654,0,0,2,20,6,264,-1,3,0
38,1,1,0,714,1,0,2,29,8,225,-1,3,0
55,4,2,2,1498,0,0,0,25,1,340,-1,3,0
29,7,2,1,695,0,0,2,3,5,97,-1,3,0
36,9,2,1,-15,1,0,2,6,8,341,-1,3,0
60,1,1,0,14,1,1,0,15,8,781,178,0,0
43,7,0,1,-287,1,0,0,20,0,580,-1,3,0
45,1,1,0,0,1,0,0,24,5,137,-1,3,0
36,4,0,2,-978,1,0,0,13,8,62,-1,3,0
53,1,1,1,0,1,0,0,7,8,407,-1,3,0
41,6,1,1,20,0,0,2,5,6,333,-1,3,0
51,1,1,1,700,0,0,0,8,1,237,-1,3,0
34,1,1,1,-58,1,1,2,28,8,157,-1,3,0
29,4,2,2,841,0,0,0,5,3,217,-1,3,0
35,6,2,1,951,1,0,0,19,9,220,-1,3,0
40,4,1,2,-63,0,1,0,2,5,196,-1,3,0
26,8,2,2,641,1,0,0,15,8,55,368,0,0
32,9,2,2,195,1,0,0,22,1,239,-1,3,0
31,9,1,2,11,0,0,0,27,1,651,-1,3,0
39,4,2,1,120,0,0,2,12,6,66,-1,3,0
30,9,1,1,450,0,1,0,14,5,72,-1,3,0
40,9,1,1,8379,0,0,2,12,6,52,-1,3,0
32,1,1,0,206,1,0,2,20,8,205,-1,3,0
46,0,2,1,1544,1,0,2,29,8,609,-1,3,0
41,9,1,1,2990,1,0,2,30,8,62,-1,3,0
35,2,2,1,866,1,0,0,19,9,147,-1,3,0
40,10,2,1,1744,1,0,2,21,8,465,-1,3,0
58,4,1,1,-382,0,0,1,5,3,398,189,2,0
48,1,1,0,214,1,1,0,18,9,246,162,0,0
37,9,2,2,147,0,0,2,7,8,416,-1,3,0
59,4,0,2,81,0,0,0,26,8,140,-1,3,0
33,1,1,1,202,1,0,0,17,0,377,-1,3,0
36,0,1,1,1314,1,0,0,17,5,330,-1,3,0
40,1,1,1,-60,1,0,0,21,5,250,-1,3,0
53,0,2,0,0,1,0,0,7,8,176,322,1,0
32,0,0,1,-331,1,1,2,26,8,130,-1,3,0
32,1,1,0,1504,1,0,0,17,0,131,-1,3,0
43,7,0,3,2363,1,0,0,17,9,229,-1,3,0
30,7,2,1,773,1,1,2,4,6,29,-1,3,0
31,0,1,1,941,1,0,0,8,0,213,-1,3,0
35,10,2,1,2116,1,0,0,13,8,409,-1,3,0
39,7,1,1,-971,1,1,2,28,8,104,-1,3,0
57,4,1,2,5,1,0,0,8,5,96,-1,3,0
33,6,0,2,454,0,1,0,18,9,134,-1,3,0
35,4,1,1,53,1,0,0,18,9,378,-1,3,0
53,4,1,2,2578,0,0,0,19,9,299,107,0,0
50,2,1,1,854,0,0,0,16,0,198,-1,3,0
46,10,1,1,16397,0,0,0,18,9,641,-1,3,0
35,4,2,2,687,1,0,2,30,8,166,-1,3,0
56,5,1,1,1894,1,0,2,15,8,189,-1,3,0
54,0,0,1,0,1,1,0,4,3,330,182,2,0
56,7,1,1,1150,0,1,0,17,9,107,117,0,0
43,4,1,2,136,0,0,0,6,1,120,-1,3,0
40,9,1,1,7313,1,0,0,18,9,241,182,0,0
38,4,1,2,-239,1,0,2,2,6,221,-1,3,0
43,4,1,2,182,0,0,0,28,4,152,-1,3,0
46,9,1,1,1590,1,0,0,15,5,59,-1,3,0
29,1,1,1,-565,1,0,2,18,6,164,-1,3,0
33,9,2,1,930,1,0,0,15,8,163,359,0,0
49,9,1,1,1091,0,0,1,30,5,47,-1,3,0
53,1,0,1,640,1,0,0,11,8,321,-1,3,0
54,5,2,0,767,0,0,2,9,6,42,-1,3,0
33,9,1,1,480,1,0,0,30,4,272,270,1,0
39,4,1,2,1363,0,0,0,21,1,294,-1,3,0
38,0,2,3,446,1,0,2,13,8,386,-1,3,0
49,0,1,1,167,0,1,0,9,5,51,-1,3,0
33,9,1,1,0,0,0,0,19,1,78,-1,3,0
59,0,1,1,4196,0,0,1,31,5,10,-1,3,0
35,0,1,1,725,1,0,0,20,9,219,133,0,0
40,9,1,1,1716,1,0,0,12,1,226,-1,3,0
31,7,2,1,-45,0,0,2,7,8,246,-1,3,0
35,9,1,1,410,1,0,0,20,9,67,-1,3,0
42,1,1,0,-97,1,0,0,3,3,216,271,0,0
55,6,1,1,12159,1,0,0,20,9,142,174,0,0
33,1,1,1,395,1,0,2,2,6,122,-1,3,0
31,9,2,2,969,0,0,0,15,6,95,-1,3,0
30,9,2,1,86,0,0,2,20,1,45,-1,3,0
30,1,2,0,395,0,0,0,21,9,429,-1,3,0
37,1,1,1,0,1,0,0,2,0,473,-1,3,0
30,9,2,2,0,0,0,0,22,1,34,-1,3,0
47,0,1,1,829,1,1,2,14,8,339,-1,3,0
41,9,1,2,-15,1,0,0,6,8,33,-1,3,0
44,9,1,1,135,1,0,0,8,8,262,-1,3,0
59,4,1,2,1585,0,0,1,28,1,91,-1,3,0
29,9,1,1,-910,1,0,0,21,5,260,-1,3,0
51,7,1,0,8806,1,0,2,19,8,131,-1,3,0
32,1,1,1,43,1,0,2,21,8,173,-1,3,0
36,1,1,1,136,1,0,2,4,6,38,-1,3,0
30,4,1,2,1195,0,0,0,18,5,146,-1,3,0
34,3,1,2,11219,0,0,0,25,8,112,-1,3,0
42,1,1,0,2003,1,0,0,17,0,177,-1,3,0
37,9,1,1,494,1,0,0,2,3,247,269,0,0
42,1,2,1,419,0,0,0,7,5,88,-1,3,0
31,7,1,3,-82,1,0,0,31,5,543,-1,3,0
34,0,2,2,64,1,0,0,28,5,76,-1,3,0
32,6,1,2,14522,0,0,0,21,9,221,-1,3,0
46,9,0,1,3455,1,0,2,14,8,566,-1,3,0
32,1,1,0,1076,1,0,2,19,8,67,-1,3,0
37,0,2,1,-261,0,1,0,10,5,259,-1,3,0
39,4,1,2,309,0,0,0,26,1,94,-1,3,0
37,4,2,1,655,0,1,0,4,3,258,-1,3,0
32,6,1,2,102,0,0,0,22,1,398,-1,3,0
41,1,1,1,213,1,0,2,8,8,10,-1,3,0
50,6,1,2,202,1,0,0,15,0,107,148,0,0
57,4,1,3,0,0,0,0,30,11,585,-1,3,0
37,0,2,1,22,1,0,0,7,8,28,289,0,0
56,2,0,1,179,0,0,0,14,1,47,-1,3,0
37,10,1,1,4769,0,0,0,29,4,124,-1,3,0
32,1,1,0,-6,1,0,0,6,8,169,-1,3,0
30,4,2,2,19358,0,0,0,19,9,258,-1,3,0
27,1,2,1,5563,1,0,2,30,8,435,-1,3,0
36,4,1,2,6641,0,0,0,30,5,105,-1,3,0
34,4,2,2,747,0,0,0,31,1,72,98,0,0
53,7,1,0,49,0,0,2,28,8,152,-1,3,0
58,4,1,2,287,1,0,0,21,1,676,-1,3,0
31,0,2,1,437,1,1,2,4,6,173,-1,3,0
38,7,1,1,1313,0,0,2,17,6,33,-1,3,0
32,4,2,2,597,0,1,0,24,5,869,-1,3,0
31,7,1,1,418,1,1,0,9,5,219,-1,3,0
59,0,0,1,-41,1,1,2,20,8,171,-1,3,0
41,1,1,0,449,1,0,0,20,0,10,-1,3,0
33,9,1,1,3572,1,0,0,18,9,85,-1,3,0
52,4,1,2,2428,1,0,0,21,9,294,116,0,0
36,2,1,0,177,1,0,2,12,8,63,-1,3,0
37,4,1,1,80,0,0,0,27,1,155,-1,3,0
39,7,2,1,1048,1,0,0,14,8,149,-1,3,0
36,4,1,2,3874,0,0,0,25,1,425,-1,3,0
30,4,1,2,5381,0,0,0,17,9,375,-1,3,0
32,4,2,2,17,0,0,0,22,1,72,-1,3,0
47,1,1,0,4040,0,0,0,11,1,53,-1,3,0
38,4,2,2,427,1,0,0,6,8,17,169,0,0
51,4,1,2,385,0,0,0,11,1,39,-1,3,0
27,7,2,1,266,0,1,0,7,5,232,-1,3,0
58,5,2,2,1411,1,0,0,13,8,425,-1,3,0
56,4,1,0,7747,0,0,2,5,6,103,-1,3,0
40,1,1,0,2129,1,0,0,20,0,1156,-1,3,0
47,2,1,1,318,0,0,0,4,1,299,-1,3,0
23,1,2,1,105,1,0,2,16,8,498,-1,3,0
46,1,1,1,2603,1,1,0,11,8,50,277,0,0
57,7,1,0,443,0,0,1,17,5,167,-1,3,0
40,7,1,1,-116,1,0,2,29,8,176,-1,3,0
30,0,1,2,285,0,0,0,5,3,693,-1,3,0
58,5,1,0,5092,0,0,2,11,6,199,-1,3,0
36,1,0,1,719,1,0,2,13,8,1052,-1,3,0
37,1,1,0,0,1,0,2,26,8,24,-1,3,0
51,1,1,0,2095,1,1,0,2,3,438,-1,3,0
30,1,2,1,-390,1,0,0,5,8,275,-1,3,0
39,9,1,2,108,0,0,0,28,8,589,28,1,0
33,1,1,1,1134,1,0,2,23,8,304,-1,3,0
60,1,1,0,228,1,0,2,28,8,249,-1,3,0
29,6,1,2,1,0,0,0,18,5,167,-1,3,0
31,0,1,1,0,1,1,0,18,9,79,-1,3,0
52,4,1,2,1453,0,0,1,29,5,254,-1,3,0
30,0,2,1,28,0,0,2,20,1,107,-1,3,0
47,1,1,1,1388,1,0,0,17,0,119,-1,3,0
46,4,0,2,0,0,1,0,29,1,38,-1,3,0
31,9,1,2,0,0,0,0,29,1,70,-1,3,0
29,1,1,1,15,0,0,0,3,6,136,-1,3,0
34,7,1,1,22,1,0,2,6,8,344,-1,3,0
44,7,1,1,983,0,0,0,28,4,123,-1,3,0
60,1,1,1,2879,1,0,0,5,1,122,-1,3,0
51,7,1,0,-553,1,0,2,4,6,149,-1,3,0
31,3,2,2,596,0,0,1,28,4,30,-1,3,0
33,1,1,1,1402,0,0,0,20,9,63,-1,3,0
53,0,0,1,223,1,1,0,22,5,534,-1,3,0
45,0,1,1,46,1,0,0,5,8,234,-1,3,0
51,4,1,2,0,1,1,2,29,8,410,-1,3,0
